rel_time(sec),velocity(c/s)
1001.1,389.3387451171875
1001.15,51.38081359863281
1001.2,-58.57713317871094
1001.25,490.46490478515625
1001.3,-199.49302673339844
1001.35,-442.4509887695313
1001.4,373.5910949707031
1001.45,452.6331176757813
1001.5,29.675201416015625
1001.55,-5.282745361328125
1001.6,180.75930786132807
1001.65,-200.19862365722656
1001.7,-161.1565704345703
1001.75,454.885498046875
1001.8,-216.0724639892578
1001.85,-461.0303955078125
1001.9,319.0116577148437
1001.95,51.0537109375
1002.0,64.09576416015625
1002.05,380.1378173828125
1002.1,-224.8201141357422
1002.15,-214.77806091308597
1002.2,483.2639770507813
1002.25,150.30604553222656
1002.3,-616.6519165039062
1002.35,-140.60984802246094
1002.4,393.4321899414063
1002.45,-56.525726318359375
1002.5,17.516326904296875
1002.55,190.55838012695312
1002.6,-308.3995361328125
1002.65,88.64249420166016
1002.7,494.6845703125
1002.75,-163.2733917236328
1002.8,-179.23133850097656
1002.85,90.81071472167967
1002.9,-204.1472320556641
1002.95,-84.10516357421875
1003.0,298.9368896484375
1003.05,-152.0210418701172
1003.1,-335.97900390625
1003.15,314.06304931640625
1003.2,57.10511016845703
1003.25,-109.8528289794922
1003.3,397.189208984375
1003.35,10.231277465820312
1003.4,-332.7266845703125
1003.45,88.31539154052734
1003.5,151.35745239257812
1003.55,-171.6005096435547
1003.6,-119.55844116210938
1003.65,59.483619689941406
1003.7,130.5256805419922
1003.75,163.56773376464844
1003.8,28.609786987304688
1003.85,-129.34815979003906
1003.9,-89.30610656738281
1003.95,263.7359619140625
1004.0,107.77800750732422
1004.05,-279.179931640625
1004.1,44.86212158203125
1004.15,-31.0958251953125
1004.2,-219.0537567138672
1004.25,244.98828125
1004.3,244.0303497314453
1004.35,-30.92759704589844
1004.4,117.1144561767578
1004.45,29.156517028808597
1004.5,-148.8014373779297
1004.55,165.24063110351562
1004.6,243.28268432617188
1004.65,-101.67526245117188
1004.7,-167.63319396972656
1004.75,-14.591140747070312
1004.8,-236.5490875244141
1004.85,-199.5070343017578
1004.9,377.5350341796875
1004.95,111.57707977294922
1005.0,-252.38087463378903
1005.05,-49.33880615234375
1005.1,-157.29676818847656
1005.15,-73.25469970703125
1005.2,291.787353515625
1005.25,248.82940673828125
1005.3,-286.1285400390625
1005.35,-241.0864715576172
1005.4,146.95558166503906
1005.45,-109.00236511230467
1005.5,9.039695739746094
1005.55,221.08175659179688
1005.6,-135.87620544433594
1005.65,-23.834136962890625
1005.7,374.2079162597656
1005.75,-32.750030517578125
1005.8,-444.7080078125
1005.85,-80.66590881347656
1005.9,290.37615966796875
1005.95,231.41819763183597
1006.0,107.46025848388672
1006.05,53.50231170654297
1006.1,-430.4556274414063
1006.15,-128.41357421875
1006.2,627.6284790039062
1006.25,174.6705322265625
1006.3,-120.28741455078124
1006.35,-173.24534606933594
1006.4,-238.2032928466797
1006.45,218.83876037597656
1006.5,442.88079833984375
1006.55,67.9228744506836
1006.6,-233.0350799560547
1006.65,210.00698852539065
1006.7,395.049072265625
1006.75,71.09109497070312
1006.8,-38.86685180664063
1006.85,-181.8247833251953
1006.9,-81.78273010253906
1006.95,374.2593383789063
1007.0,369.3013916015625
1007.05,-95.65657043457033
1007.1,-138.61451721191406
1007.15,23.42754364013672
1007.2,142.4696044921875
1007.25,429.51165771484375
1007.3,329.5537109375
1007.35,-247.4042205810547
1007.4,-243.36216735839844
1007.45,533.6798706054688
1007.5,523.721923828125
1007.55,17.763999938964844
1007.6,-39.19395446777344
1007.65,-191.1519012451172
1007.7,65.89016723632812
1007.75,531.9322509765625
1007.8,332.9742736816406
1007.85,-128.98367309570312
1007.9,-217.9416046142578
1007.95,134.10044860839844
1008.0,266.1425170898437
1008.05,252.1845550537109
1008.1,200.22662353515625
1008.15,-235.73133850097656
1008.2,-14.68927001953125
1008.25,461.352783203125
1008.3,35.39483642578125
1008.35,-166.56309509277344
1008.4,13.47895050048828
1008.45,109.52100372314452
1008.5,414.5630493164063
1008.55,428.6051025390625
1008.6,-84.35282897949219
1008.65,-152.31077575683594
1008.7,403.7312622070313
1008.75,474.7733154296875
1008.8,313.8153991699219
1008.85,359.8574523925781
1008.9,-17.100494384765625
1008.95,-315.05841064453125
1009.0,228.98362731933597
1009.05,643.025634765625
1009.1,12.067733764648438
1009.15,-407.8901977539063
1009.2,-72.84814453125
1009.25,56.19390869140625
1009.3,325.2359619140625
1009.35,602.2780151367188
1009.4,93.32007598876952
1009.45,-35.63786315917969
1009.5,475.4041748046875
1009.55,224.4462432861328
1009.6,-103.51170349121094
1009.65,292.53033447265625
1009.7,200.57241821289065
1009.75,-167.3855438232422
1009.8,244.65652465820312
1009.85,259.6985778808594
1009.9,-162.2593536376953
1009.95,75.7826919555664
1010.0,257.82476806640625
1010.05,290.8668212890625
1010.1,317.90887451171875
1010.15,119.95091247558594
1010.2,-80.00703430175781
1010.25,32.03502655029297
1010.3,353.0770874023437
1010.35,-78.880859375
1010.4,-293.8388061523437
1010.45,360.2032470703125
1010.5,239.24530029296875
1010.55,-52.71263122558594
1010.6,177.3294219970703
1010.65,101.37147521972656
1010.7,52.413536071777344
1010.75,258.45556640625
1010.8,348.4976501464844
1010.85,157.53970336914062
1010.9,190.58175659179688
1010.95,260.6238098144531
1011.0,17.665870666503906
1011.05,270.7079467773437
1011.1,51.74998474121094
1011.15,-424.20794677734375
1011.2,151.83409118652344
1011.25,342.87615966796875
1011.3,47.91820526123047
1011.35,49.96026611328125
1011.4,28.0023193359375
1011.45,97.04437255859376
1011.5,313.08642578125
1011.55,326.12847900390625
1011.6,95.17054748535156
1011.65,-87.78739929199219
1011.7,-50.74534606933594
1011.75,123.29671478271484
1011.8,193.3387756347656
1011.85,251.38082885742188
1011.9,24.422882080078125
1011.95,-93.53506469726562
1012.0,392.5070190429688
1012.05,366.5490417480469
1012.1,-58.40888977050781
1012.15,22.63316345214844
1012.2,160.6752166748047
1012.25,29.717269897460938
1012.3,117.75933074951172
1012.35,172.8013916015625
1012.4,-180.1565704345703
1012.45,25.885498046875
1012.5,420.9275512695313
1012.55,104.96961212158205
1012.6,115.01166534423828
1012.65,144.05372619628906
1012.7,-200.9042205810547
1012.75,218.1378326416016
1012.8,376.1798706054688
1012.85,-108.77804565429688
1012.9,60.26399993896485
1012.95,297.3060607910156
1013.0,180.34811401367188
1013.05,212.39016723632807
1013.1,209.4322204589844
1013.15,-22.525711059570312
1013.2,20.516342163085938
1013.25,250.5583953857422
1013.3,85.60044860839844
1013.35,-205.3574981689453
1013.4,-20.3154296875
1013.45,384.72662353515625
1013.5,274.7686767578125
1013.55,285.81072998046875
1013.6,260.852783203125
1013.65,-230.1051483154297
1013.7,-13.063095092773438
1013.75,499.97894287109375
1013.8,365.02099609375
1013.85,-79.93693542480469
1013.9,-99.89486694335938
1013.95,163.14718627929688
1014.0,251.18923950195312
1014.05,391.2313232421875
1014.1,112.27335357666016
1014.15,-244.68458557128903
1014.2,103.35746002197266
1014.25,469.3995361328125
1014.3,366.4415893554688
1014.35,278.483642578125
1014.4,141.52569580078125
1014.45,-147.43226623535156
1014.5,147.60980224609375
1014.55,562.65185546875
1014.6,222.69390869140625
1014.65,-302.2640380859375
1014.7,34.77802276611328
1014.75,406.820068359375
1014.8,254.8621368408203
1014.85,435.9041748046875
1014.9,7.946250915527344
1014.95,-276.01171875
1015.0,277.0303649902344
1015.05,196.07241821289065
1015.1,141.11447143554688
1015.15,178.15652465820312
1015.2,-66.80140686035156
1015.25,23.24063873291016
1015.3,379.28271484375
1015.35,482.3247680664063
1015.4,79.36680603027344
1015.45,-96.59114074707033
1015.5,239.450927734375
1015.55,369.4929809570313
1015.6,278.5350341796875
1015.65,245.57708740234372
1015.7,-28.380859375
1015.75,-82.33879089355469
1015.8,197.7032623291016
1015.85,272.74530029296875
1015.9,290.787353515625
1015.95,94.82942962646484
1016.0,10.871482849121094
1016.05,208.91354370117188
1016.1,231.95559692382807
1016.15,136.99765014648438
1016.2,-10.960296630859377
1016.25,105.0817642211914
1016.3,304.12384033203125
1016.35,229.16587829589844
1016.4,141.2079315185547
1016.45,100.24998474121094
1016.5,85.29204559326172
1016.55,92.3341064453125
1016.6,129.37615966796875
1016.65,136.418212890625
1016.7,-15.53973388671875
1016.75,-60.4976806640625
1016.8,202.54437255859372
1016.85,319.58642578125
1016.9,217.6284942626953
1016.95,128.67054748535156
1017.0,-47.28739929199219
1017.05,42.754661560058594
1017.1,280.7967224121094
1017.15,82.83877563476562
1017.2,-164.11915588378906
1017.25,-4.077117919921875
1017.3,224.9649353027344
1017.35,313.00701904296875
1017.4,325.049072265625
1017.45,63.09111022949219
1017.5,-178.86683654785156
1017.55,-158.8247833251953
1017.6,72.21728515625
1017.65,479.2593383789063
1017.7,340.3013916015625
1017.75,-212.6565399169922
1017.8,-234.61448669433597
1017.85,186.4275665283203
1017.9,61.4696159362793
1017.95,-256.48834228515625
1018.0,220.55372619628903
1018.05,263.59576416015625
1018.1,-2.3621597290039062
1018.15,271.6799011230469
1018.2,47.721954345703125
1018.25,-124.23599243164062
1018.3,169.80606079101562
1018.35,78.8481216430664
1018.4,-197.1098175048828
1018.45,-102.06776428222656
1018.5,168.9742889404297
1018.55,-19.983657836914062
1018.6,-214.9416046142578
1018.65,-78.8995361328125
1018.7,-186.8574981689453
1018.75,-47.8154296875
1018.8,147.22662353515625
1018.85,-22.7313232421875
1018.9,-63.68925476074219
1018.95,-265.647216796875
1019.0,-225.6051483154297
1019.05,-6.5630950927734375
1019.1,88.47896575927734
1019.15,270.5210266113281
1019.2,-125.43692016601562
1019.25,-204.39488220214844
1019.3,131.64718627929688
1019.35,-61.31076049804688
1019.4,-95.26869201660156
1019.45,-43.22663879394531
1019.5,46.81541442871094
1019.55,241.8574676513672
1019.6,137.89952087402344
1019.65,-51.05841064453125
1019.7,-442.016357421875
1019.75,-291.97430419921875
1019.8,396.0677490234375
1019.85,251.10980224609372
1019.9,-76.84814453125
1019.95,-343.8060913085937
1020.0,-449.7640380859375
1020.05,-40.72196960449219
1020.1,110.32008361816406
1020.15,172.36215209960938
1020.2,-20.59579467773437
1020.25,-286.55377197265625
1020.3,-109.51168823242188
1020.35,63.53036880493164
1020.4,132.57241821289062
1020.45,-76.38551330566406
1020.5,-336.34344482421875
1020.55,-111.30140686035156
1020.6,257.7406616210937
1020.65,98.78270721435548
1020.7,-238.1752471923828
1020.75,-270.1331787109375
1020.8,-149.0911407470703
1020.85,206.950927734375
1020.9,223.99298095703125
1020.95,-182.96495056152344
1021.0,-217.9228973388672
1021.05,-38.88084411621094
1021.1,81.16120910644531
1021.15,130.20326232910156
1021.2,-23.754684448242188
1021.25,-312.712646484375
1021.3,-248.6705780029297
1021.35,185.3714904785156
1021.4,175.41354370117188
1021.45,-31.544403076171875
1021.5,50.497657775878906
1021.55,-27.460281372070312
1021.6,-98.41822814941406
1021.65,228.6238250732422
1021.7,272.6658935546875
1021.75,-181.2920684814453
1021.8,-222.25001525878903
1021.85,14.79205322265625
1021.9,64.8341064453125
1021.95,178.87615966796875
1022.0,123.91822052001952
1022.05,-251.0397186279297
1022.1,-190.99766540527344
1022.15,177.0443878173828
1022.2,154.08644104003906
1022.25,102.12850189208984
1022.3,6.170555114746094
1022.35,12.212615966796877
1022.4,139.25466918945312
1022.45,117.29672241210938
1022.5,77.33878326416016
1022.55,-212.61915588378903
1022.6,-134.5771026611328
1022.65,234.46495056152344
1022.7,176.5070037841797
1022.75,173.54905700683594
1022.8,51.59111785888672
1022.85,-318.3668212890625
1022.9,-85.32476806640625
1022.95,153.71728515625
1023.0,21.75934600830078
1023.05,148.8013916015625
1023.1,-138.1565399169922
1023.15,-298.114501953125
1023.2,46.92756652832031
1023.25,205.9696350097656
1023.3,281.0116577148437
1023.35,-99.94625854492188
1023.4,-233.9042205810547
1023.45,28.137847900390625
1023.5,179.17990112304688
1023.55,418.2219848632813
1023.6,45.26401519775391
1023.65,-226.6939239501953
1023.7,88.34812927246094
1023.75,222.3901824951172
1023.8,182.4322509765625
1023.85,38.47429656982422
1023.9,-22.483642578125
1023.95,-240.4416046142578
1024.0,-62.3995361328125
1024.05,408.64251708984375
1024.1,-52.31541442871094
1024.15,-318.2733764648437
1024.2,-4.2313079833984375
1024.25,30.81074523925781
1024.3,147.85279846191406
1024.35,197.89486694335935
1024.4,-120.06307983398438
1024.45,-322.02105712890625
1024.5,13.021026611328123
1024.55,288.0630798339844
1024.6,164.10513305664062
1024.65,45.147193908691406
1024.7,-72.81074523925781
1024.75,-124.76869201660156
1024.8,66.27336120605469
1024.85,229.3154296875
1024.9,-205.6425323486328
1024.95,-305.6004638671875
1025.0,344.44158935546875
1025.05,289.483642578125
1025.1,20.52570343017578
1025.15,-50.43223571777344
1025.2,-515.3901977539062
1025.25,-253.3481292724609
1025.3,543.6939086914062
1025.35,266.7359619140625
1025.4,-148.2219696044922
1025.45,26.820091247558597
1025.5,-181.1378631591797
1025.55,-73.09579467773438
1025.6,268.9462585449219
1025.65,-38.01168823242188
1025.7,-212.96961975097656
1025.75,-76.92756652832031
1025.8,187.11448669433597
1025.85,244.1565399169922
1025.9,-2.8014068603515625
1025.95,-54.75933837890625
1026.0,-144.71730041503906
1026.05,-133.6752471923828
1026.1,194.3668212890625
1026.15,201.40887451171875
1026.2,-277.549072265625
1026.25,-157.5070037841797
1026.3,220.53504943847656
1026.35,-0.4228973388671875
1026.4,95.6191635131836
1026.45,-53.338775634765625
1026.5,-402.2967529296875
1026.55,180.74533081054688
1026.6,529.7874145507812
1026.65,155.82943725585938
1026.7,-186.1284942626953
1026.75,-322.08642578125
1026.8,-115.0443878173828
1026.85,236.99766540527344
1026.9,229.0397186279297
1026.95,-169.91822814941406
1027.0,-344.87615966796875
1027.05,137.1658935546875
1027.1,167.20794677734375
1027.15,-143.74998474121094
1027.2,190.29205322265625
1027.25,-125.66587829589844
1027.3,-331.62384033203125
1027.35,349.418212890625
1027.4,133.4602813720703
1027.45,-278.4976806640625
1027.5,46.544395446777344
1027.55,245.58645629882807
1027.6,77.62850952148438
1027.65,22.670562744140625
1027.7,-29.287384033203125
1027.75,-216.2453155517578
1027.8,99.7967300415039
1027.85,308.8388061523437
1027.9,-149.11915588378906
1027.95,-219.0771026611328
1028.0,-82.03504943847656
1028.05,-398.9929809570313
1028.1,-116.950927734375
1028.15,476.0911254882813
1028.2,17.1331787109375
1028.25,-452.8247680664063
1028.3,-51.78269958496094
1028.35,112.25935363769533
1028.4,64.30140686035156
1028.45,343.34344482421875
1028.5,-60.61448669433594
1028.55,-497.5724487304688
1028.6,104.46963500976562
1028.65,371.5116882324219
1028.7,56.553741455078125
1028.75,-139.40419006347656
1028.8,-91.36215209960938
1028.85,88.67991638183594
1028.9,134.7219696044922
1028.95,311.7640380859375
1029.0,-118.19392395019533
1029.05,-600.15185546875
1029.1,76.89019775390625
1029.15,307.9322509765625
1029.2,-21.02569580078125
1029.25,-40.983642578125
1029.3,-225.9415740966797
1029.35,-315.8995361328125
1029.4,110.1425323486328
1029.45,328.1845703125
1029.5,-177.7733612060547
1029.55,-251.73130798339844
1029.6,49.31075286865234
1029.65,-28.647186279296875
1029.7,144.39486694335938
1029.75,219.4369201660156
1029.8,-264.52099609375
1029.85,-307.4789428710937
1029.9,161.56309509277344
1029.95,27.605148315429688
1030.0,-166.35279846191406
1030.05,-89.31074523925781
1030.1,-65.26869201660156
1030.15,100.77336883544922
1030.2,-69.1845703125
1030.25,-79.14251708984375
1030.3,12.8995361328125
1030.35,-222.0583953857422
1030.4,-72.01634216308594
1030.45,80.02571105957031
1030.5,66.06776428222656
1030.55,41.10981750488281
1030.6,-225.8481292724609
1030.65,-320.8060913085937
1030.7,-24.76400756835937
1030.75,160.27804565429688
1030.8,70.32009887695312
1030.85,88.36215209960938
1030.9,-102.59577941894533
1030.95,-373.5537109375
1031.0,92.4883270263672
1031.05,350.5303955078125
1031.1,-329.42755126953125
1031.15,-464.385498046875
1031.2,-91.34344482421876
1031.25,-83.3013916015625
1031.3,154.74066162109375
1031.35,115.78271484375
1031.4,-312.1752319335937
1031.45,-369.1331787109375
1031.5,-84.09111022949219
1031.55,87.95094299316406
1031.6,-211.0070037841797
1031.65,-179.96495056152344
1031.7,72.07711029052734
1031.75,87.11917114257812
1031.8,175.16122436523438
1031.85,-36.796722412109375
1031.9,-382.754638671875
1031.95,-329.71258544921875
1032.0,82.32945251464844
1032.05,224.3715057373047
1032.1,36.41355895996094
1032.15,-77.54438781738281
1032.2,-471.5023193359375
1032.25,-513.4602661132812
1032.3,88.581787109375
1032.35,231.62384033203125
1032.4,37.66590118408203
1032.45,-191.2920379638672
1032.5,-368.25
1032.55,-250.2079315185547
1032.6,-19.16587829589844
1032.65,262.87615966796875
1032.7,114.9182357788086
1032.75,-102.03970336914062
1032.8,85.00234985351562
1032.85,-92.95559692382812
1032.9,-187.9135284423828
1032.95,201.1285095214844
1033.0,50.17057037353516
1033.05,-301.787353515625
1033.1,-63.74531555175781
1033.15,-140.70326232910156
1033.2,-293.66119384765625
1033.25,142.380859375
1033.3,247.42291259765625
1033.35,15.4649658203125
1033.4,-221.4929656982422
1033.45,-150.45091247558594
1033.5,-14.40887451171875
1033.55,-188.36680603027344
1033.6,223.6752471923828
1033.65,167.71730041503906
1033.7,-442.24066162109375
1033.75,-85.19859313964844
1033.8,-3.156524658203125
1033.85,-320.114501953125
1033.9,-31.072418212890625
1033.95,32.969635009765625
1034.0,-30.988311767578125
1034.05,214.05374145507807
1034.1,103.09580993652344
1034.15,-249.8621368408203
1034.2,-195.8200836181641
1034.25,214.22198486328125
1034.3,129.2640380859375
1034.35,-344.69390869140625
1034.4,-385.65185546875
1034.45,-310.6098022460937
1034.5,-58.5677490234375
1034.55,282.47430419921875
1034.6,-31.483627319335938
1034.65,-331.44158935546875
1034.7,-188.39952087402344
1034.75,-5.357467651367188
1034.8,108.6845932006836
1034.85,-35.273345947265625
1034.9,-55.231292724609375
1034.95,-97.18923950195312
1035.0,-15.147186279296877
1035.05,142.89486694335938
1035.1,-289.06304931640625
1035.15,-142.02101135253906
1035.2,4.021041870117188
1035.25,-168.93690490722656
1035.3,94.10515594482422
1035.35,-202.8527984619141
1035.4,-435.8107299804688
1035.45,-188.7686920166016
1035.5,167.27337646484375
1035.55,251.3154296875
1035.6,-112.64251708984376
1035.65,-74.60044860839844
1035.7,-75.55839538574219
1035.75,-232.51634216308597
1035.8,-46.47428894042969
1035.85,-80.43223571777344
1035.9,-264.39019775390625
1035.95,-162.34812927246094
1036.0,-223.30604553222656
1036.05,-327.26397705078125
1036.1,-68.22195434570312
1036.15,-47.17988586425781
1036.2,-74.13783264160156
1036.25,142.9042205810547
1036.3,21.946273803710938
1036.35,-117.0116729736328
1036.4,-162.96961975097656
1036.45,-159.9275665283203
1036.5,69.114501953125
1036.55,-17.84344482421875
1036.6,-57.8013916015625
1036.65,-82.75932312011719
1036.7,-187.7172698974609
1036.75,112.32478332519533
1036.8,115.36683654785156
1036.85,-53.59111022949219
1036.9,-183.54905700683597
1036.95,-308.50701904296875
1037.0,-145.46495056152344
1037.05,-43.422882080078125
1037.1,-89.38082885742188
1037.15,-248.33876037597656
1037.2,-304.29669189453125
1037.25,-52.25465393066406
1037.3,83.78739929199219
1037.35,-124.17054748535156
1037.4,-132.1284942626953
1037.45,-8.08642578125
1037.5,-24.04437255859375
1037.55,150.9976806640625
1037.6,147.03973388671875
1037.65,-203.91819763183597
1037.7,-278.87615966796875
1037.75,-86.83409118652344
1037.8,-209.7920379638672
1037.85,-132.74998474121094
1037.9,160.2920684814453
1037.95,-90.66587829589844
1038.0,-226.6238250732422
1038.05,-235.58177185058597
1038.1,-157.53968811035156
1038.15,196.5023498535156
1038.2,236.54440307617188
1038.25,-17.413528442382812
1038.3,-313.3714599609375
1038.35,-113.32942199707033
1038.4,-23.287368774414062
1038.45,-213.2453155517578
1038.5,235.7967529296875
1038.55,52.83880615234375
1038.6,-372.119140625
1038.65,170.92291259765625
1038.7,131.9649658203125
1038.75,-185.9929656982422
1038.8,41.04907989501953
1038.85,-112.90885925292967
1038.9,-93.86680603027344
1038.95,192.17526245117188
1039.0,-26.782699584960938
1039.05,-261.7406616210937
1039.1,-162.69859313964844
1039.15,119.34347534179688
1039.2,217.38552856445312
1039.25,46.42758941650391
1039.3,-110.53034973144533
1039.35,-150.48829650878906
1039.4,164.5537567138672
1039.45,366.5958251953125
1039.5,109.63787078857422
1039.55,-52.320068359375
1039.6,-199.2780303955078
1039.65,-85.2359619140625
1039.7,266.8060913085937
1039.75,233.84814453125
1039.8,136.8902130126953
1039.85,-189.06773376464844
1039.9,-341.02569580078125
1039.95,155.01637268066406
1040.0,386.0584106445313
1040.05,270.1004943847656
1040.1,-48.857452392578125
1040.15,-249.8154144287109
1040.2,188.2266540527344
1040.25,477.2687377929688
1040.3,186.31076049804688
1040.35,-141.6471710205078
1040.4,-255.6051177978516
1040.45,100.43693542480467
1040.5,525.47900390625
1040.55,353.52105712890625
1040.6,80.56310272216797
1040.65,-106.39483642578124
1040.7,-92.352783203125
1040.75,356.68927001953125
1040.8,391.7313232421875
1040.85,-135.2266082763672
1040.9,-399.1845703125
1040.95,-70.14250183105469
1041.0,483.8995361328125
1041.05,489.9415893554688
1041.1,-63.01632690429688
1041.15,-352.97430419921875
1041.2,63.067779541015625
1041.25,628.10986328125
1041.3,426.1519165039063
1041.35,-60.806060791015625
1041.4,-151.7639923095703
1041.45,-144.72193908691406
1041.5,222.3201141357422
1041.55,577.3621826171875
1041.6,261.4042358398437
1041.65,-124.5537109375
1041.7,-78.51165771484375
1041.75,380.5303955078125
1041.8,461.5724487304688
1041.85,90.61450958251952
1041.9,-21.343429565429688
1041.95,-27.30137634277344
1042.0,257.7406616210937
1042.05,399.78271484375
1042.1,140.8247833251953
1042.15,-7.133148193359375
1042.2,-93.09109497070312
1042.25,212.95095825195312
1042.3,387.9930419921875
1042.35,227.0350646972656
1042.4,150.07711791992188
1042.45,-90.8808135986328
1042.5,147.16123962402344
1042.55,485.2033081054688
1042.6,233.245361328125
1042.65,134.2873992919922
1042.7,111.32946014404295
1042.75,98.37152099609376
1042.8,410.41357421875
1042.85,396.4556274414063
1042.9,44.49768829345703
1042.95,44.53974151611328
1043.0,124.58180236816406
1043.05,146.6238555908203
1043.1,188.66590881347656
1043.15,67.70796203613281
1043.2,-56.24996948242188
1043.25,-19.207916259765625
1043.3,342.8341369628906
1043.35,485.876220703125
1043.4,149.91824340820312
1043.45,28.960304260253903
1043.5,-11.997634887695312
1043.55,159.04441833496094
1043.6,470.0864868164063
1043.65,160.12852478027344
1043.7,-69.82942199707031
1043.75,204.212646484375
1043.8,259.25469970703125
1043.85,246.2967529296875
1043.9,171.33880615234375
1043.95,-118.619140625
1044.0,-49.57707214355469
1044.05,208.4649810791016
1044.1,392.5070190429688
1044.15,215.5490875244141
1044.2,-141.4088592529297
1044.25,69.6332015991211
1044.3,107.67526245117188
1044.35,70.71731567382812
1044.4,200.7593688964844
1044.45,12.801429748535156
1044.5,152.84347534179688
1044.55,234.88552856445312
1044.6,16.927597045898438
1044.65,58.96965026855469
1044.7,142.01170349121094
1044.75,65.05376434326172
1044.8,-12.9041748046875
1044.85,273.13787841796875
1044.9,272.179931640625
1044.95,-43.77801513671875
1045.0,71.26404571533203
1045.05,-49.69389343261719
1045.1,-97.65184020996094
1045.15,93.39021301269533
1045.2,-79.56773376464844
1045.25,-6.525680541992188
1045.3,146.51638793945312
1045.35,145.55844116210938
1045.4,153.60049438476562
1045.45,-46.357452392578125
1045.5,-89.31539916992188
1045.55,10.726661682128906
1045.6,30.76871490478516
1045.65,134.81077575683594
1045.7,91.8528289794922
1045.75,3.8948898315429688
1045.8,137.93695068359375
1045.85,155.97900390625
1045.9,28.02105712890625
1045.95,-109.9368896484375
1046.0,-39.89483642578125
1046.05,97.14722442626952
1046.1,-59.81071472167969
1046.15,-29.76866149902344
1046.2,-13.726608276367188
1046.25,-113.68455505371094
1046.3,157.35751342773438
1046.35,122.3995590209961
1046.4,-299.55841064453125
1046.45,-345.516357421875
1046.5,-122.47427368164062
1046.55,359.5677795410156
1046.6,490.60986328125
1046.65,-90.3480987548828
1046.7,-168.30604553222656
1046.75,-23.263992309570312
1046.8,-15.221939086914062
1046.85,39.82012176513672
1046.9,-136.13783264160156
1046.95,-97.09576416015624
1047.0,-100.0537109375
1047.05,-24.01165771484375
1047.1,91.03040313720705
1047.15,-61.92753601074219
1047.2,-70.88548278808594
1047.25,-108.84342956542967
1047.3,130.19862365722656
1047.35,98.24068450927734
1047.4,-367.71728515625
1047.45,-108.67520141601562
1047.5,137.36685180664062
1047.55,83.40890502929688
1047.6,185.45095825195312
1047.65,-210.5069732666016
1047.7,-514.4649658203125
1047.75,-146.42286682128906
1047.8,117.6191864013672
1047.85,74.66123962402344
1047.9,-253.2967071533203
1047.95,-425.254638671875
1048.0,-201.2126007080078
1048.05,4.8294677734375
1048.1,192.87152099609372
1048.15,-110.08642578125
1048.2,-436.04437255859375
1048.25,-183.00230407714844
1048.3,0.0397491455078125
1048.35,115.08180236816406
1048.4,106.12386322021484
1048.45,-213.83409118652344
1048.5,-395.79205322265625
1048.55,10.250030517578123
1048.6,257.2920837402344
1048.65,-194.6658477783203
1048.7,-475.6238403320313
1048.75,-229.5817413330078
1048.8,86.46031188964844
1048.85,17.502365112304688
1048.9,-126.45558166503906
1048.95,-393.41351318359375
1049.0,-499.3714599609375
1049.05,147.67059326171875
1049.1,256.712646484375
1049.15,-138.2452850341797
1049.2,-287.2032470703125
1049.25,-442.16119384765625
1049.3,-205.1191253662109
1049.35,134.9229278564453
1049.4,-72.03501892089844
1049.45,-543.9929809570312
1049.5,-289.950927734375
1049.55,215.09115600585935
1049.6,-33.866790771484375
1049.65,-115.82473754882812
1049.7,-144.7826690673828
1049.75,-585.7406616210938
1049.8,-184.6985626220703
1049.85,580.343505859375
1049.9,54.38554382324219
1049.95,-651.5723876953125
1050.0,-320.53033447265625
1050.05,-51.48828125
1050.1,-116.44622802734376
1050.15,6.5958251953125
1050.2,-227.3621063232422
1050.25,-619.320068359375
1050.3,-88.27799987792969
1050.35,372.7640380859375
1050.4,-202.1938934326172
1050.45,-387.15185546875
1050.5,-114.10978698730467
1050.55,-315.0677490234375
1050.6,-184.0256805419922
1050.65,195.01638793945312
1050.7,-195.9415435791016
1050.75,-478.8995361328125
1050.8,29.142555236816406
1050.85,131.1846160888672
1050.9,-372.7733154296875
1050.95,-322.73126220703125
1051.0,-143.68922424316406
1051.05,-317.64715576171875
1051.1,167.3948974609375
1051.15,358.4369506835937
1051.2,-440.52099609375
1051.25,-384.47894287109375
1051.3,121.56311798095705
1051.35,-174.3948211669922
1051.4,-253.35276794433597
1051.45,-59.31071472167969
1051.5,-375.2686767578125
1051.55,-329.22662353515625
1051.6,273.8154602050781
1051.65,166.85751342773438
1051.7,-168.1004180908203
1051.75,-0.058380126953125
1051.8,-161.0163116455078
1051.85,-323.9742431640625
1051.9,32.06779479980469
1051.95,-24.890151977539062
1052.0,-309.8480834960937
1052.05,3.1939620971679688
1052.1,62.23601531982422
1052.15,-395.721923828125
1052.2,-367.6798706054688
1052.25,-49.6378173828125
1052.3,-57.59576416015625
1052.35,9.446296691894531
1052.4,198.48834228515625
1052.45,-198.46958923339844
1052.5,-456.4275512695313
1052.55,61.61452102661133
1052.6,120.65657806396484
1052.65,-190.30137634277344
1052.7,25.740692138671875
1052.75,1.782745361328125
1052.8,-286.1751708984375
1052.85,21.86685943603516
1052.9,139.90892028808594
1052.95,-286.04901123046875
1053.0,-212.0069732666016
1053.05,-5.9649200439453125
1053.1,-253.92286682128903
1053.15,-137.8808135986328
1053.2,-18.8387451171875
1053.25,-331.79669189453125
1053.3,-0.754638671875
